#Nombre,Prioridad,direccion,lock,descanso
master_b_0,4,0,1,8
master_b_1,2,1024,1,4
master_nb_0,3,0,1,8
master_nb_1,1,0,0,8
Tiempo,instruccion,Master,direccion,dato,lock,uso
685000,WRITE,2,1028,1,false,ACTIVE
695000,READ,1,92,22,false,ACTIVE
705000,WRITE,1,92,23,false,ACTIVE
715000,WRITE,2,1032,2,false,ACTIVE
725000,READ,1,96,23,false,ACTIVE
735000,WRITE,1,96,24,false,ACTIVE
745000,WRITE,2,1036,3,false,ACTIVE
755000,READ,1,100,24,false,ACTIVE
765000,WRITE,1,100,25,false,ACTIVE
775000,WRITE,2,1040,4,false,ACTIVE
785000,READ,1,104,25,false,ACTIVE
795000,WRITE,1,104,26,false,ACTIVE
805000,WRITE,2,1044,5,false,ACTIVE
815000,READ,1,108,26,false,ACTIVE
825000,WRITE,1,108,27,false,ACTIVE
835000,WRITE,2,1048,6,false,ACTIVE
845000,READ,1,112,27,false,ACTIVE
855000,WRITE,1,112,28,false,ACTIVE
865000,WRITE,2,1052,7,false,ACTIVE
875000,READ,1,116,28,false,ACTIVE
885000,WRITE,1,116,29,false,ACTIVE
895000,WRITE,2,1056,8,false,ACTIVE
905000,READ,1,120,29,false,ACTIVE
915000,WRITE,1,120,30,false,ACTIVE
925000,WRITE,2,1060,9,false,ACTIVE
935000,READ,1,124,30,false,ACTIVE
945000,WRITE,1,124,31,false,ACTIVE
955000,WRITE,2,1064,10,false,ACTIVE
965000,READ,1,128,31,false,ACTIVE
975000,WRITE,1,128,32,false,ACTIVE
985000,WRITE,2,1068,11,false,ACTIVE
995000,READ,1,0,32,false,ACTIVE
1005000,WRITE,1,0,0,false,ACTIVE
1015000,WRITE,2,1072,12,false,ACTIVE
1025000,READ,1,4,0,false,ACTIVE
1035000,WRITE,1,4,3,false,ACTIVE
1045000,WRITE,2,1076,13,false,ACTIVE
1055000,READ,1,8,3,false,ACTIVE
1065000,WRITE,1,8,4,false,ACTIVE
1075000,WRITE,2,1080,14,false,ACTIVE
1085000,READ,1,12,4,false,ACTIVE
1095000,WRITE,1,12,6,false,ACTIVE
1105000,WRITE,2,1084,15,false,ACTIVE
1115000,READ,1,16,6,false,ACTIVE
1125000,WRITE,1,16,8,false,ACTIVE
1135000,READ,2,1024,0,false,ACTIVE
1145000,READ,1,20,8,false,ACTIVE
1155000,WRITE,1,20,10,false,ACTIVE
1165000,READ,2,1028,1,false,ACTIVE
1175000,READ,1,24,10,false,ACTIVE
1185000,WRITE,1,24,12,false,ACTIVE
1195000,READ,2,1032,2,false,ACTIVE
1205000,READ,1,28,12,false,ACTIVE
1215000,WRITE,1,28,14,false,ACTIVE
1225000,READ,2,1036,3,false,ACTIVE
1235000,READ,1,32,14,false,ACTIVE
1245000,WRITE,1,32,16,false,ACTIVE
1255000,READ,2,1040,4,false,ACTIVE
1265000,READ,1,36,16,false,ACTIVE
1275000,WRITE,1,36,18,false,ACTIVE
1285000,READ,2,1044,5,false,ACTIVE
1295000,READ,1,40,18,false,ACTIVE
1305000,WRITE,1,40,20,false,ACTIVE
1315000,READ,2,1048,6,false,ACTIVE
1325000,READ,1,44,20,false,ACTIVE
1335000,WRITE,1,44,22,false,ACTIVE
1345000,READ,2,1052,7,false,ACTIVE
1355000,READ,1,48,22,false,ACTIVE
1365000,WRITE,1,48,24,false,ACTIVE
1375000,READ,2,1056,8,false,ACTIVE
1385000,READ,1,52,24,false,ACTIVE
1395000,WRITE,1,52,26,false,ACTIVE
1405000,READ,2,1060,9,false,ACTIVE
1415000,READ,1,56,26,false,ACTIVE
1425000,WRITE,1,56,28,false,ACTIVE
1435000,READ,2,1064,10,false,ACTIVE
1445000,READ,1,60,28,false,ACTIVE
1455000,WRITE,1,60,30,false,ACTIVE
1465000,READ,2,1068,11,false,ACTIVE
1475000,READ,1,64,30,false,ACTIVE
1485000,WRITE,1,64,32,false,ACTIVE
1495000,READ,2,1072,12,false,ACTIVE
1505000,READ,1,68,32,false,ACTIVE
1515000,WRITE,1,68,34,false,ACTIVE
1525000,READ,2,1076,13,false,ACTIVE
1535000,READ,1,72,34,false,ACTIVE
1545000,WRITE,1,72,36,false,ACTIVE
1555000,READ,2,1080,14,false,ACTIVE
1565000,READ,1,76,36,false,ACTIVE
1575000,WRITE,1,76,38,false,ACTIVE
1585000,READ,2,1084,15,false,ACTIVE
1595000,READ,1,80,38,false,ACTIVE
1605000,WRITE,1,80,40,false,ACTIVE
1615000,WRITE,3,8,4,false,ACTIVE
1625000,READ,1,84,40,false,ACTIVE
1635000,WRITE,1,84,42,false,ACTIVE
1645000,READ,3,12,4,false,ACTIVE
1655000,READ,1,88,42,false,ACTIVE
1665000,WRITE,1,88,44,false,ACTIVE
1675000,WRITE,3,12,9,false,ACTIVE
1685000,READ,1,92,44,false,ACTIVE
1695000,WRITE,1,92,46,false,ACTIVE
1705000,READ,3,16,9,false,ACTIVE
1715000,READ,1,96,46,false,ACTIVE
1725000,WRITE,1,96,48,false,ACTIVE
1735000,WRITE,3,16,12,false,ACTIVE
1745000,READ,1,100,48,false,ACTIVE
1755000,WRITE,1,100,50,false,ACTIVE
1765000,WRITE,2,1024,0,false,ACTIVE
1775000,READ,1,104,50,false,ACTIVE
1785000,WRITE,1,104,52,false,ACTIVE
1795000,WRITE,2,1028,2,false,ACTIVE
1805000,READ,1,108,52,false,ACTIVE
1815000,WRITE,1,108,54,false,ACTIVE
1825000,WRITE,2,1032,4,false,ACTIVE
1835000,READ,1,112,54,false,ACTIVE
1845000,WRITE,1,112,56,false,ACTIVE
1855000,WRITE,2,1036,6,false,ACTIVE
1865000,READ,1,116,56,false,ACTIVE
1875000,WRITE,1,116,58,false,ACTIVE
1885000,WRITE,2,1040,8,false,ACTIVE
1895000,READ,1,120,58,false,ACTIVE
1905000,WRITE,1,120,60,false,ACTIVE
1915000,WRITE,2,1044,10,false,ACTIVE
1925000,READ,1,124,60,false,ACTIVE
1935000,WRITE,1,124,62,false,ACTIVE
1945000,WRITE,2,1048,12,false,ACTIVE
1955000,READ,1,128,62,false,ACTIVE
1965000,WRITE,1,128,64,false,ACTIVE
1975000,WRITE,2,1052,14,false,ACTIVE
1985000,READ,1,0,64,false,ACTIVE
1995000,WRITE,1,0,0,false,ACTIVE
2005000,WRITE,2,1056,16,false,ACTIVE
2015000,READ,1,4,0,false,ACTIVE
2025000,WRITE,1,4,4,false,ACTIVE
2035000,WRITE,2,1060,18,false,ACTIVE
2045000,READ,1,8,4,false,ACTIVE
2055000,WRITE,1,8,6,false,ACTIVE
2065000,WRITE,2,1064,20,false,ACTIVE
2075000,READ,1,12,6,false,ACTIVE
2085000,WRITE,1,12,12,false,ACTIVE
2095000,WRITE,2,1068,22,false,ACTIVE
2105000,READ,1,16,12,false,ACTIVE
2115000,WRITE,1,16,16,false,ACTIVE
2125000,WRITE,2,1072,24,false,ACTIVE
2135000,READ,1,20,16,false,ACTIVE
2145000,WRITE,1,20,15,false,ACTIVE
2155000,WRITE,2,1076,26,false,ACTIVE
2165000,READ,1,24,15,false,ACTIVE
2175000,WRITE,1,24,18,false,ACTIVE
2185000,WRITE,2,1080,28,false,ACTIVE
2195000,READ,1,28,18,false,ACTIVE
2205000,WRITE,1,28,21,false,ACTIVE
2215000,WRITE,2,1084,30,false,ACTIVE
2225000,READ,1,32,21,false,ACTIVE
2235000,WRITE,1,32,24,false,ACTIVE
2245000,READ,2,1024,0,false,ACTIVE
2255000,READ,1,36,24,false,ACTIVE
2265000,WRITE,1,36,27,false,ACTIVE
2275000,READ,2,1028,2,false,ACTIVE
2285000,READ,1,40,27,false,ACTIVE
2295000,WRITE,1,40,30,false,ACTIVE
2305000,READ,2,1032,4,false,ACTIVE
2315000,READ,1,44,30,false,ACTIVE
2325000,WRITE,1,44,33,false,ACTIVE
2335000,READ,2,1036,6,false,ACTIVE
2345000,READ,1,48,33,false,ACTIVE
2355000,WRITE,1,48,36,false,ACTIVE
2365000,READ,2,1040,8,false,ACTIVE
2375000,READ,1,52,36,false,ACTIVE
2385000,WRITE,1,52,39,false,ACTIVE
2395000,READ,2,1044,10,false,ACTIVE
2405000,READ,1,56,39,false,ACTIVE
2415000,WRITE,1,56,42,false,ACTIVE
2425000,READ,2,1048,12,false,ACTIVE
2435000,READ,1,60,42,false,ACTIVE
2445000,WRITE,1,60,45,false,ACTIVE
2455000,READ,2,1052,14,false,ACTIVE
2465000,READ,1,64,45,false,ACTIVE
2475000,WRITE,1,64,48,false,ACTIVE
2485000,READ,2,1056,16,false,ACTIVE
2495000,READ,1,68,48,false,ACTIVE
2505000,WRITE,1,68,51,false,ACTIVE
2515000,READ,2,1060,18,false,ACTIVE
2525000,READ,1,72,51,false,ACTIVE
2535000,WRITE,1,72,54,false,ACTIVE
2545000,READ,2,1064,20,false,ACTIVE
2555000,READ,1,76,54,false,ACTIVE
2565000,WRITE,1,76,57,false,ACTIVE
2575000,READ,2,1068,22,false,ACTIVE
2585000,READ,1,80,57,false,ACTIVE
2595000,WRITE,1,80,60,false,ACTIVE
2605000,READ,2,1072,24,false,ACTIVE
2615000,READ,1,84,60,false,ACTIVE
2625000,WRITE,1,84,63,false,ACTIVE
2635000,READ,2,1076,26,false,ACTIVE
2645000,READ,1,88,63,false,ACTIVE
2655000,WRITE,1,88,66,false,ACTIVE
2665000,READ,2,1080,28,false,ACTIVE
2675000,READ,1,92,66,false,ACTIVE
2685000,WRITE,1,92,69,false,ACTIVE
2695000,READ,2,1084,30,false,ACTIVE
2705000,READ,1,96,69,false,ACTIVE
2715000,WRITE,1,96,72,false,ACTIVE
2725000,READ,3,20,12,false,ACTIVE
2735000,READ,1,100,72,false,ACTIVE
2745000,WRITE,1,100,75,false,ACTIVE
2755000,WRITE,3,20,20,false,ACTIVE
2765000,READ,1,104,75,false,ACTIVE
2775000,WRITE,1,104,78,false,ACTIVE
2785000,READ,3,24,20,false,ACTIVE
2795000,READ,1,108,78,false,ACTIVE
2805000,WRITE,1,108,81,false,ACTIVE
2815000,WRITE,3,24,24,false,ACTIVE
2825000,READ,1,112,81,false,ACTIVE
2835000,WRITE,1,112,84,false,ACTIVE
2845000,READ,3,28,24,false,ACTIVE
2855000,READ,1,116,84,false,ACTIVE
2865000,WRITE,1,116,87,false,ACTIVE
2875000,WRITE,2,1024,0,false,ACTIVE
2885000,READ,1,120,87,false,ACTIVE
2895000,WRITE,1,120,90,false,ACTIVE
2905000,WRITE,2,1028,3,false,ACTIVE
2915000,READ,1,124,90,false,ACTIVE
2925000,WRITE,1,124,93,false,ACTIVE
2935000,WRITE,2,1032,6,false,ACTIVE
2945000,READ,1,128,93,false,ACTIVE
2955000,WRITE,1,128,96,false,ACTIVE
2965000,WRITE,2,1036,9,false,ACTIVE
2975000,READ,1,0,96,false,ACTIVE
2985000,WRITE,1,0,0,false,ACTIVE
2995000,WRITE,2,1040,12,false,ACTIVE
3005000,READ,1,4,0,false,ACTIVE
3015000,WRITE,1,4,5,false,ACTIVE
3025000,WRITE,2,1044,15,false,ACTIVE
3035000,READ,1,8,5,false,ACTIVE
3045000,WRITE,1,8,8,false,ACTIVE
3055000,WRITE,2,1048,18,false,ACTIVE
3065000,READ,1,12,8,false,ACTIVE
3075000,WRITE,1,12,15,false,ACTIVE
3085000,WRITE,2,1052,21,false,ACTIVE
3095000,READ,1,16,15,false,ACTIVE
3105000,WRITE,1,16,20,false,ACTIVE
3115000,WRITE,2,1056,24,false,ACTIVE
3125000,READ,1,20,20,false,ACTIVE
3135000,WRITE,1,20,25,false,ACTIVE
3145000,WRITE,2,1060,27,false,ACTIVE
3155000,READ,1,24,25,false,ACTIVE
3165000,WRITE,1,24,30,false,ACTIVE
3175000,WRITE,2,1064,30,false,ACTIVE
3185000,READ,1,28,30,false,ACTIVE
3195000,WRITE,1,28,28,false,ACTIVE
3205000,WRITE,2,1068,33,false,ACTIVE
3215000,READ,1,32,28,false,ACTIVE
3225000,WRITE,1,32,32,false,ACTIVE
3235000,WRITE,2,1072,36,false,ACTIVE
3245000,READ,1,36,32,false,ACTIVE
3255000,WRITE,1,36,36,false,ACTIVE
3265000,WRITE,2,1076,39,false,ACTIVE
3275000,READ,1,40,36,false,ACTIVE
3285000,WRITE,1,40,40,false,ACTIVE
3295000,WRITE,2,1080,42,false,ACTIVE
3305000,READ,1,44,40,false,ACTIVE
3315000,WRITE,1,44,44,false,ACTIVE
3325000,WRITE,2,1084,45,false,ACTIVE
3335000,READ,1,48,44,false,ACTIVE
3345000,WRITE,1,48,48,false,ACTIVE
3355000,READ,2,1024,0,false,ACTIVE
3365000,READ,1,52,48,false,ACTIVE
3375000,WRITE,1,52,52,false,ACTIVE
3385000,READ,2,1028,3,false,ACTIVE
3395000,READ,1,56,52,false,ACTIVE
3405000,WRITE,1,56,56,false,ACTIVE
3415000,READ,2,1032,6,false,ACTIVE
3425000,READ,1,60,56,false,ACTIVE
3435000,WRITE,1,60,60,false,ACTIVE
3445000,READ,2,1036,9,false,ACTIVE
3455000,READ,1,64,60,false,ACTIVE
3465000,WRITE,1,64,64,false,ACTIVE
3475000,READ,2,1040,12,false,ACTIVE
3485000,READ,1,68,64,false,ACTIVE
3495000,WRITE,1,68,68,false,ACTIVE
3505000,READ,2,1044,15,false,ACTIVE
3515000,READ,1,72,68,false,ACTIVE
3525000,WRITE,1,72,72,false,ACTIVE
3535000,READ,2,1048,18,false,ACTIVE
3545000,READ,1,76,72,false,ACTIVE
3555000,WRITE,1,76,76,false,ACTIVE
3565000,READ,2,1052,21,false,ACTIVE
3575000,READ,1,80,76,false,ACTIVE
3585000,WRITE,1,80,80,false,ACTIVE
3595000,READ,2,1056,24,false,ACTIVE
3605000,READ,1,84,80,false,ACTIVE
3615000,WRITE,1,84,84,false,ACTIVE
3625000,READ,2,1060,27,false,ACTIVE
3635000,READ,1,88,84,false,ACTIVE
3645000,WRITE,1,88,88,false,ACTIVE
3655000,READ,2,1064,30,false,ACTIVE
3665000,READ,1,92,88,false,ACTIVE
3675000,WRITE,1,92,92,false,ACTIVE
3685000,READ,2,1068,33,false,ACTIVE
3695000,READ,1,96,92,false,ACTIVE
3705000,WRITE,1,96,96,false,ACTIVE
3715000,READ,2,1072,36,false,ACTIVE
3725000,READ,1,100,96,false,ACTIVE
3735000,WRITE,1,100,100,false,ACTIVE
3745000,READ,2,1076,39,false,ACTIVE
3755000,READ,1,104,100,false,ACTIVE
3765000,WRITE,1,104,104,false,ACTIVE
3775000,READ,2,1080,42,false,ACTIVE
3785000,READ,1,108,104,false,ACTIVE
3795000,WRITE,1,108,108,false,ACTIVE
3805000,READ,2,1084,45,false,ACTIVE
3815000,READ,1,112,108,false,ACTIVE
3825000,WRITE,1,112,112,false,ACTIVE
3835000,WRITE,3,28,28,false,ACTIVE
3845000,READ,1,116,112,false,ACTIVE
3855000,WRITE,1,116,116,false,ACTIVE
3865000,READ,3,32,28,false,ACTIVE
3875000,READ,1,120,116,false,ACTIVE
3885000,WRITE,1,120,120,false,ACTIVE
3895000,WRITE,3,32,40,false,ACTIVE
3905000,READ,1,124,120,false,ACTIVE
3915000,WRITE,1,124,124,false,ACTIVE
3925000,READ,3,36,40,false,ACTIVE
3935000,READ,1,128,124,false,ACTIVE
3945000,WRITE,1,128,128,false,ACTIVE
3955000,WRITE,3,36,45,false,ACTIVE
3965000,READ,1,0,128,false,ACTIVE
3975000,WRITE,1,0,0,false,ACTIVE
3985000,WRITE,2,1024,0,false,ACTIVE
3995000,READ,1,4,0,false,ACTIVE
4005000,WRITE,1,4,6,false,ACTIVE
4015000,WRITE,2,1028,4,false,ACTIVE
4025000,READ,1,8,6,false,ACTIVE
4035000,WRITE,1,8,10,false,ACTIVE
4045000,WRITE,2,1032,8,false,ACTIVE
4055000,READ,1,12,10,false,ACTIVE
4065000,WRITE,1,12,18,false,ACTIVE
4075000,WRITE,2,1036,12,false,ACTIVE
4085000,READ,1,16,18,false,ACTIVE
4095000,WRITE,1,16,24,false,ACTIVE
4105000,WRITE,2,1040,16,false,ACTIVE
4115000,READ,1,20,24,false,ACTIVE
4125000,WRITE,1,20,30,false,ACTIVE
4135000,WRITE,2,1044,20,false,ACTIVE
4145000,READ,1,24,30,false,ACTIVE
4155000,WRITE,1,24,36,false,ACTIVE
4165000,WRITE,2,1048,24,false,ACTIVE
4175000,READ,1,28,36,false,ACTIVE
4185000,WRITE,1,28,35,false,ACTIVE
4195000,WRITE,2,1052,28,false,ACTIVE
4205000,READ,1,32,35,false,ACTIVE
4215000,WRITE,1,32,48,false,ACTIVE
4225000,WRITE,2,1056,32,false,ACTIVE
4235000,READ,1,36,48,false,ACTIVE
4245000,WRITE,1,36,54,false,ACTIVE
4255000,WRITE,2,1060,36,false,ACTIVE
4265000,READ,1,40,54,false,ACTIVE
4275000,WRITE,1,40,50,false,ACTIVE
4285000,WRITE,2,1064,40,false,ACTIVE
4295000,READ,1,44,50,false,ACTIVE
4305000,WRITE,1,44,55,false,ACTIVE
4315000,WRITE,2,1068,44,false,ACTIVE
4325000,READ,1,48,55,false,ACTIVE
4335000,WRITE,1,48,60,false,ACTIVE
4345000,WRITE,2,1072,48,false,ACTIVE
4355000,READ,1,52,60,false,ACTIVE
4365000,WRITE,1,52,65,false,ACTIVE
4375000,WRITE,2,1076,52,false,ACTIVE
4385000,READ,1,56,65,false,ACTIVE
4395000,WRITE,1,56,70,false,ACTIVE
4405000,WRITE,2,1080,56,false,ACTIVE
4415000,READ,1,60,70,false,ACTIVE
4425000,WRITE,1,60,75,false,ACTIVE
4435000,WRITE,2,1084,60,false,ACTIVE
4445000,READ,1,64,75,false,ACTIVE
4455000,WRITE,1,64,80,false,ACTIVE
4465000,READ,2,1024,0,false,ACTIVE
4475000,READ,1,68,80,false,ACTIVE
4485000,WRITE,1,68,85,false,ACTIVE
4495000,READ,2,1028,4,false,ACTIVE
4505000,READ,1,72,85,false,ACTIVE
4515000,WRITE,1,72,90,false,ACTIVE
4525000,READ,2,1032,8,false,ACTIVE
4535000,READ,1,76,90,false,ACTIVE
4545000,WRITE,1,76,95,false,ACTIVE
4555000,READ,2,1036,12,false,ACTIVE
4565000,READ,1,80,95,false,ACTIVE
4575000,WRITE,1,80,100,false,ACTIVE
4585000,READ,2,1040,16,false,ACTIVE
4595000,READ,1,84,100,false,ACTIVE
4605000,WRITE,1,84,105,false,ACTIVE
4615000,READ,2,1044,20,false,ACTIVE
4625000,READ,1,88,105,false,ACTIVE
4635000,WRITE,1,88,110,false,ACTIVE
4645000,READ,2,1048,24,false,ACTIVE
4655000,READ,1,92,110,false,ACTIVE
4665000,WRITE,1,92,115,false,ACTIVE
4675000,READ,2,1052,28,false,ACTIVE
4685000,READ,1,96,115,false,ACTIVE
4695000,WRITE,1,96,120,false,ACTIVE
4705000,READ,2,1056,32,false,ACTIVE
4715000,READ,1,100,120,false,ACTIVE
4725000,WRITE,1,100,125,false,ACTIVE
4735000,READ,2,1060,36,false,ACTIVE
4745000,READ,1,104,125,false,ACTIVE
4755000,WRITE,1,104,130,false,ACTIVE
4765000,READ,2,1064,40,false,ACTIVE
4775000,READ,1,108,130,false,ACTIVE
4785000,WRITE,1,108,135,false,ACTIVE
4795000,READ,2,1068,44,false,ACTIVE
4805000,READ,1,112,135,false,ACTIVE
4815000,WRITE,1,112,140,false,ACTIVE
4825000,READ,2,1072,48,false,ACTIVE
4835000,READ,1,116,140,false,ACTIVE
4845000,WRITE,1,116,145,false,ACTIVE
4855000,READ,2,1076,52,false,ACTIVE
4865000,READ,1,120,145,false,ACTIVE
4875000,WRITE,1,120,150,false,ACTIVE
4885000,READ,2,1080,56,false,ACTIVE
4895000,READ,1,124,150,false,ACTIVE
4905000,WRITE,1,124,155,false,ACTIVE
4915000,READ,2,1084,60,false,ACTIVE
4925000,READ,1,128,155,false,ACTIVE
4935000,WRITE,1,128,160,false,ACTIVE
4945000,READ,3,40,45,false,ACTIVE
4955000,READ,1,0,160,false,ACTIVE
4965000,WRITE,1,0,0,false,ACTIVE
4975000,WRITE,3,40,60,false,ACTIVE
4985000,READ,1,4,0,false,ACTIVE
4995000,WRITE,1,4,7,false,ACTIVE
5005000,READ,3,44,60,false,ACTIVE
5015000,READ,1,8,7,false,ACTIVE
5025000,WRITE,1,8,12,false,ACTIVE
5035000,WRITE,3,44,66,false,ACTIVE
5045000,READ,1,12,12,false,ACTIVE
5055000,WRITE,1,12,21,false,ACTIVE
5065000,READ,3,48,66,false,ACTIVE
5075000,READ,1,16,21,false,ACTIVE
5085000,WRITE,1,16,28,false,ACTIVE
5095000,WRITE,2,1024,0,false,ACTIVE
5105000,READ,1,20,28,false,ACTIVE
5115000,WRITE,1,20,35,false,ACTIVE
5125000,WRITE,2,1028,5,false,ACTIVE
5135000,READ,1,24,35,false,ACTIVE
5145000,WRITE,1,24,42,false,ACTIVE
5155000,WRITE,2,1032,10,false,ACTIVE
5165000,READ,1,28,42,false,ACTIVE
5175000,WRITE,1,28,42,false,ACTIVE
5185000,WRITE,2,1036,15,false,ACTIVE
5195000,READ,1,32,42,false,ACTIVE
5205000,WRITE,1,32,56,false,ACTIVE
5215000,WRITE,2,1040,20,false,ACTIVE
5225000,READ,1,36,56,false,ACTIVE
5235000,WRITE,1,36,63,false,ACTIVE
5245000,WRITE,2,1044,25,false,ACTIVE
5255000,READ,1,40,63,false,ACTIVE
5265000,WRITE,1,40,70,false,ACTIVE
5275000,WRITE,2,1048,30,false,ACTIVE
5285000,READ,1,44,70,false,ACTIVE
5295000,WRITE,1,44,77,false,ACTIVE
5305000,WRITE,2,1052,35,false,ACTIVE
5315000,READ,1,48,77,false,ACTIVE
5325000,WRITE,1,48,72,false,ACTIVE
5335000,WRITE,2,1056,40,false,ACTIVE
5345000,READ,1,52,72,false,ACTIVE
5355000,WRITE,1,52,78,false,ACTIVE
5365000,WRITE,2,1060,45,false,ACTIVE
5375000,READ,1,56,78,false,ACTIVE
5385000,WRITE,1,56,84,false,ACTIVE
5395000,WRITE,2,1064,50,false,ACTIVE
5405000,READ,1,60,84,false,ACTIVE
5415000,WRITE,1,60,90,false,ACTIVE
5425000,WRITE,2,1068,55,false,ACTIVE
5435000,READ,1,64,90,false,ACTIVE
5445000,WRITE,1,64,96,false,ACTIVE
5455000,WRITE,2,1072,60,false,ACTIVE
5465000,READ,1,68,96,false,ACTIVE
5475000,WRITE,1,68,102,false,ACTIVE
5485000,WRITE,2,1076,65,false,ACTIVE
5495000,READ,1,72,102,false,ACTIVE
5505000,WRITE,1,72,108,false,ACTIVE
5515000,WRITE,2,1080,70,false,ACTIVE
5525000,READ,1,76,108,false,ACTIVE
5535000,WRITE,1,76,114,false,ACTIVE
5545000,WRITE,2,1084,75,false,ACTIVE
5555000,READ,1,80,114,false,ACTIVE
5565000,WRITE,1,80,120,false,ACTIVE
5575000,READ,2,1024,0,false,ACTIVE
5585000,READ,1,84,120,false,ACTIVE
5595000,WRITE,1,84,126,false,ACTIVE
5605000,READ,2,1028,5,false,ACTIVE
5615000,READ,1,88,126,false,ACTIVE
5625000,WRITE,1,88,132,false,ACTIVE
5635000,READ,2,1032,10,false,ACTIVE
5645000,READ,1,92,132,false,ACTIVE
5655000,WRITE,1,92,138,false,ACTIVE
5665000,READ,2,1036,15,false,ACTIVE
5675000,READ,1,96,138,false,ACTIVE
5685000,WRITE,1,96,144,false,ACTIVE
5695000,READ,2,1040,20,false,ACTIVE
5705000,READ,1,100,144,false,ACTIVE
5715000,WRITE,1,100,150,false,ACTIVE
5725000,READ,2,1044,25,false,ACTIVE
5735000,READ,1,104,150,false,ACTIVE
5745000,WRITE,1,104,156,false,ACTIVE
5755000,READ,2,1048,30,false,ACTIVE
5765000,READ,1,108,156,false,ACTIVE
5775000,WRITE,1,108,162,false,ACTIVE
5785000,READ,2,1052,35,false,ACTIVE
5795000,READ,1,112,162,false,ACTIVE
5805000,WRITE,1,112,168,false,ACTIVE
5815000,READ,2,1056,40,false,ACTIVE
5825000,READ,1,116,168,false,ACTIVE
5835000,WRITE,1,116,174,false,ACTIVE
5845000,READ,2,1060,45,false,ACTIVE
5855000,READ,1,120,174,false,ACTIVE
5865000,WRITE,1,120,180,false,ACTIVE
5875000,READ,2,1064,50,false,ACTIVE
5885000,READ,1,124,180,false,ACTIVE
5895000,WRITE,1,124,186,false,ACTIVE
5905000,READ,2,1068,55,false,ACTIVE
5915000,READ,1,128,186,false,ACTIVE
5925000,WRITE,1,128,192,false,ACTIVE
5935000,READ,2,1072,60,false,ACTIVE
5945000,READ,1,0,192,false,ACTIVE
5955000,WRITE,1,0,0,false,ACTIVE
